Date;Time;DoW;Detector;Direction;Detected
21-11-2007;03:15:00;Wed;D6;S;5
21-11-2007;03:15:00;Wed;D7;N;7
21-11-2007;03:15:00;Wed;D8;S;5
21-11-2007;03:15:00;Wed;D15;S;6
21-11-2007;03:15:00;Wed;D18;N;12
21-11-2007;03:30:00;Wed;D3;S;4
21-11-2007;03:30:00;Wed;D4;S;3
21-11-2007;03:30:00;Wed;D13;N;3
21-11-2007;03:30:00;Wed;D14;N;3
21-11-2007;03:30:00;Wed;D5;N;6
21-11-2007;03:30:00;Wed;D6;S;5
21-11-2007;03:30:00;Wed;D7;N;6
21-11-2007;03:30:00;Wed;D8;S;5
21-11-2007;03:30:00;Wed;D15;S;6
21-11-2007;03:30:00;Wed;D18;N;6
21-11-2007;03:45:00;Wed;D3;S;2
21-11-2007;03:45:00;Wed;D4;S;3
21-11-2007;03:45:00;Wed;D13;N;2
21-11-2007;03:45:00;Wed;D14;N;2
21-11-2007;03:45:00;Wed;D5;N;10
21-11-2007;03:45:00;Wed;D6;S;8
21-11-2007;03:45:00;Wed;D7;N;11
21-11-2007;03:45:00;Wed;D8;S;9
21-11-2007;03:45:00;Wed;D15;S;8
21-11-2007;03:45:00;Wed;D18;N;13
21-11-2007;04:15:00;Wed;D3;S;2
21-11-2007;04:15:00;Wed;D4;S;3
21-11-2007;04:15:00;Wed;D13;N;2
21-11-2007;04:15:00;Wed;D14;N;2
21-11-2007;04:15:00;Wed;D5;N;8
21-11-2007;04:15:00;Wed;D6;S;6
21-11-2007;04:15:00;Wed;D7;N;9
21-11-2007;04:15:00;Wed;D8;S;6
21-11-2007;04:15:00;Wed;D15;S;6
21-11-2007;04:15:00;Wed;D18;N;10
21-11-2007;04:30:00;Wed;D3;S;8
21-11-2007;04:30:00;Wed;D4;S;9
21-11-2007;04:30:00;Wed;D13;N;10
21-11-2007;04:30:00;Wed;D14;N;9
21-11-2007;04:30:00;Wed;D5;N;6
21-11-2007;04:30:00;Wed;D6;S;8
21-11-2007;04:30:00;Wed;D7;N;6
21-11-2007;04:30:00;Wed;D8;S;9
21-11-2007;04:30:00;Wed;D15;S;9
21-11-2007;04:30:00;Wed;D18;N;9
21-11-2007;04:45:00;Wed;D3;S;13
21-11-2007;04:45:00;Wed;D4;S;14
21-11-2007;04:45:00;Wed;D13;N;27
21-11-2007;04:45:00;Wed;D14;N;27
21-11-2007;04:45:00;Wed;D5;N;22
21-11-2007;04:45:00;Wed;D6;S;13
21-11-2007;04:45:00;Wed;D7;N;24
21-11-2007;04:45:00;Wed;D8;S;15
21-11-2007;04:45:00;Wed;D15;S;22
21-11-2007;04:45:00;Wed;D18;N;30
21-11-2007;05:00:00;Wed;D3;S;12
21-11-2007;05:00:00;Wed;D4;S;18
21-11-2007;05:00:00;Wed;D13;N;12
21-11-2007;05:00:00;Wed;D14;N;17
21-11-2007;05:00:00;Wed;D5;N;28
21-11-2007;05:00:00;Wed;D6;S;23
21-11-2007;05:00:00;Wed;D7;N;22
21-11-2007;05:00:00;Wed;D8;S;18
21-11-2007;05:00:00;Wed;D15;S;29
21-11-2007;05:00:00;Wed;D18;N;26
21-11-2007;05:15:00;Wed;D3;S;17
21-11-2007;05:15:00;Wed;D4;S;21
21-11-2007;05:15:00;Wed;D13;N;17
21-11-2007;05:15:00;Wed;D14;N;20
21-11-2007;05:15:00;Wed;D5;N;26
21-11-2007;05:15:00;Wed;D6;S;35
21-11-2007;05:15:00;Wed;D7;N;25
21-11-2007;05:15:00;Wed;D8;S;29
21-11-2007;05:15:00;Wed;D15;S;36
21-11-2007;05:15:00;Wed;D18;N;35
21-11-2007;05:30:00;Wed;D3;S;28
21-11-2007;05:30:00;Wed;D4;S;34
21-11-2007;05:30:00;Wed;D13;N;30
21-11-2007;05:30:00;Wed;D14;N;33
21-11-2007;05:30:00;Wed;D5;N;38
21-11-2007;05:30:00;Wed;D6;S;31
21-11-2007;05:30:00;Wed;D7;N;44
21-11-2007;05:30:00;Wed;D8;S;35
21-11-2007;05:30:00;Wed;D15;S;31
21-11-2007;05:30:00;Wed;D18;N;48
21-11-2007;05:45:00;Wed;D3;S;42
21-11-2007;05:45:00;Wed;D4;S;60
21-11-2007;05:45:00;Wed;D13;N;45
21-11-2007;05:45:00;Wed;D14;N;59
21-11-2007;05:45:00;Wed;D5;N;74
21-11-2007;05:45:00;Wed;D6;S;69
21-11-2007;05:45:00;Wed;D7;N;79
21-11-2007;05:45:00;Wed;D8;S;71
21-11-2007;05:45:00;Wed;D15;S;71
21-11-2007;05:45:00;Wed;D18;N;95
21-11-2007;06:00:00;Wed;D3;S;62
21-11-2007;06:00:00;Wed;D4;S;78
21-11-2007;06:00:00;Wed;D13;N;91
21-11-2007;06:00:00;Wed;D14;N;118
21-11-2007;06:00:00;Wed;D5;N;113
21-11-2007;06:00:00;Wed;D6;S;91
21-11-2007;06:00:00;Wed;D7;N;116
21-11-2007;06:00:00;Wed;D8;S;87
21-11-2007;06:00:00;Wed;D15;S;79
21-11-2007;06:00:00;Wed;D18;N;121
21-11-2007;06:15:00;Wed;D3;S;75
21-11-2007;06:15:00;Wed;D4;S;103
21-11-2007;06:15:00;Wed;D13;N;118
21-11-2007;06:15:00;Wed;D14;N;149
21-11-2007;06:15:00;Wed;D5;N;146
21-11-2007;06:15:00;Wed;D6;S;102
21-11-2007;06:15:00;Wed;D7;N;137
21-11-2007;06:15:00;Wed;D8;S;103
21-11-2007;06:15:00;Wed;D15;S;97
21-11-2007;06:15:00;Wed;D18;N;163
21-11-2007;06:30:00;Wed;D3;S;111
21-11-2007;06:30:00;Wed;D4;S;148
21-11-2007;06:30:00;Wed;D13;N;161
21-11-2007;06:30:00;Wed;D14;N;179
21-11-2007;06:30:00;Wed;D5;N;207
21-11-2007;06:30:00;Wed;D6;S;160
21-11-2007;06:30:00;Wed;D7;N;198
21-11-2007;06:30:00;Wed;D8;S;170
21-11-2007;06:30:00;Wed;D15;S;163
21-11-2007;06:30:00;Wed;D18;N;233
21-11-2007;06:45:00;Wed;D3;S;154
21-11-2007;06:45:00;Wed;D4;S;246
21-11-2007;06:45:00;Wed;D13;N;238
21-11-2007;06:45:00;Wed;D14;N;260
21-11-2007;06:45:00;Wed;D5;N;309
21-11-2007;06:45:00;Wed;D6;S;277
21-11-2007;06:45:00;Wed;D7;N;296
21-11-2007;06:45:00;Wed;D8;S;277
21-11-2007;06:45:00;Wed;D15;S;216
21-11-2007;06:45:00;Wed;D18;N;332
21-11-2007;07:00:00;Wed;D3;S;221
21-11-2007;07:00:00;Wed;D4;S;357
21-11-2007;07:00:00;Wed;D13;N;345
21-11-2007;07:00:00;Wed;D14;N;384
21-11-2007;07:00:00;Wed;D5;N;451
21-11-2007;07:00:00;Wed;D6;S;369
21-11-2007;07:00:00;Wed;D7;N;420
21-11-2007;07:00:00;Wed;D8;S;357
21-11-2007;07:00:00;Wed;D15;S;289
21-11-2007;07:00:00;Wed;D18;N;439
21-11-2007;07:15:00;Wed;D3;S;248
21-11-2007;07:15:00;Wed;D4;S;336
21-11-2007;07:15:00;Wed;D13;N;383
21-11-2007;07:15:00;Wed;D14;N;392
21-11-2007;07:15:00;Wed;D5;N;495
21-11-2007;07:15:00;Wed;D6;S;350
21-11-2007;07:15:00;Wed;D7;N;433
21-11-2007;07:15:00;Wed;D8;S;344
21-11-2007;07:15:00;Wed;D15;S;276
21-11-2007;07:15:00;Wed;D18;N;446
21-11-2007;07:30:00;Wed;D3;S;319
21-11-2007;07:30:00;Wed;D4;S;455
21-11-2007;07:30:00;Wed;D13;N;432
21-11-2007;07:30:00;Wed;D14;N;424
21-11-2007;07:30:00;Wed;D5;N;604
21-11-2007;07:30:00;Wed;D6;S;472
21-11-2007;07:30:00;Wed;D7;N;550
21-11-2007;07:30:00;Wed;D8;S;459
21-11-2007;07:30:00;Wed;D15;S;405
21-11-2007;07:30:00;Wed;D18;N;566
21-11-2007;07:45:00;Wed;D3;S;342
21-11-2007;07:45:00;Wed;D4;S;522
21-11-2007;07:45:00;Wed;D13;N;463
21-11-2007;07:45:00;Wed;D14;N;494
21-11-2007;07:45:00;Wed;D5;N;541
21-11-2007;07:45:00;Wed;D6;S;521
21-11-2007;07:45:00;Wed;D7;N;494
21-11-2007;07:45:00;Wed;D8;S;534
21-11-2007;07:45:00;Wed;D15;S;451
21-11-2007;07:45:00;Wed;D18;N;524
21-11-2007;08:00:00;Wed;D3;S;420
21-11-2007;08:00:00;Wed;D4;S;680
21-11-2007;08:00:00;Wed;D13;N;552
21-11-2007;08:00:00;Wed;D14;N;559
21-11-2007;08:00:00;Wed;D5;N;657
21-11-2007;08:00:00;Wed;D6;S;656
21-11-2007;08:00:00;Wed;D7;N;594
21-11-2007;08:00:00;Wed;D8;S;625
21-11-2007;08:00:00;Wed;D15;S;545
21-11-2007;08:00:00;Wed;D18;N;642
21-11-2007;08:15:00;Wed;D3;S;370
21-11-2007;08:15:00;Wed;D4;S;619
21-11-2007;08:15:00;Wed;D13;N;490
21-11-2007;08:15:00;Wed;D14;N;452
21-11-2007;08:15:00;Wed;D5;N;545
21-11-2007;08:15:00;Wed;D6;S;604
21-11-2007;08:15:00;Wed;D7;N;506
21-11-2007;08:15:00;Wed;D8;S;591
21-11-2007;08:15:00;Wed;D15;S;473
21-11-2007;08:15:00;Wed;D18;N;547
21-11-2007;08:30:00;Wed;D3;S;382
21-11-2007;08:30:00;Wed;D4;S;696
21-11-2007;08:30:00;Wed;D13;N;555
21-11-2007;08:30:00;Wed;D14;N;535
21-11-2007;08:30:00;Wed;D5;N;557
21-11-2007;08:30:00;Wed;D6;S;598
21-11-2007;08:30:00;Wed;D7;N;531
21-11-2007;08:30:00;Wed;D8;S;586
21-11-2007;08:30:00;Wed;D15;S;477
21-11-2007;08:30:00;Wed;D18;N;556
21-11-2007;08:45:00;Wed;D3;S;325
21-11-2007;08:45:00;Wed;D4;S;564
21-11-2007;08:45:00;Wed;D13;N;458
21-11-2007;08:45:00;Wed;D14;N;473
21-11-2007;08:45:00;Wed;D5;N;536
21-11-2007;08:45:00;Wed;D6;S;541
21-11-2007;08:45:00;Wed;D7;N;504
21-11-2007;08:45:00;Wed;D8;S;536
21-11-2007;08:45:00;Wed;D15;S;441
21-11-2007;08:45:00;Wed;D18;N;546
21-11-2007;09:00:00;Wed;D3;S;366
21-11-2007;09:00:00;Wed;D4;S;671
21-11-2007;09:00:00;Wed;D13;N;480
21-11-2007;09:00:00;Wed;D14;N;515
21-11-2007;09:00:00;Wed;D5;N;461
21-11-2007;09:00:00;Wed;D6;S;507
21-11-2007;09:00:00;Wed;D7;N;440
21-11-2007;09:00:00;Wed;D8;S;507
21-11-2007;09:00:00;Wed;D15;S;363
21-11-2007;09:00:00;Wed;D18;N;477
21-11-2007;09:15:00;Wed;D3;S;247
21-11-2007;09:15:00;Wed;D4;S;423
21-11-2007;09:15:00;Wed;D13;N;351
21-11-2007;09:15:00;Wed;D14;N;348
21-11-2007;09:15:00;Wed;D5;N;397
21-11-2007;09:15:00;Wed;D6;S;393
21-11-2007;09:15:00;Wed;D7;N;386
21-11-2007;09:15:00;Wed;D8;S;393
21-11-2007;09:15:00;Wed;D15;S;322
21-11-2007;09:15:00;Wed;D18;N;436
21-11-2007;09:30:00;Wed;D3;S;219
21-11-2007;09:30:00;Wed;D4;S;362
21-11-2007;09:30:00;Wed;D13;N;342
21-11-2007;09:30:00;Wed;D14;N;340
21-11-2007;09:30:00;Wed;D5;N;372
21-11-2007;09:30:00;Wed;D6;S;353
21-11-2007;09:30:00;Wed;D7;N;374
21-11-2007;09:30:00;Wed;D8;S;358
21-11-2007;09:30:00;Wed;D15;S;296
21-11-2007;09:30:00;Wed;D18;N;363
21-11-2007;09:45:00;Wed;D3;S;249
21-11-2007;09:45:00;Wed;D4;S;389
21-11-2007;09:45:00;Wed;D13;N;378
21-11-2007;09:45:00;Wed;D14;N;376
21-11-2007;09:45:00;Wed;D5;N;376
21-11-2007;09:45:00;Wed;D6;S;319
21-11-2007;09:45:00;Wed;D7;N;375
21-11-2007;09:45:00;Wed;D8;S;311
21-11-2007;09:45:00;Wed;D15;S;289
21-11-2007;09:45:00;Wed;D18;N;376
21-11-2007;10:00:00;Wed;D3;S;237
21-11-2007;10:00:00;Wed;D4;S;398
21-11-2007;10:00:00;Wed;D13;N;341
21-11-2007;10:00:00;Wed;D14;N;312
21-11-2007;10:00:00;Wed;D5;N;348
21-11-2007;10:00:00;Wed;D6;S;355
21-11-2007;10:00:00;Wed;D7;N;337
21-11-2007;10:00:00;Wed;D8;S;358
21-11-2007;10:00:00;Wed;D15;S;318
21-11-2007;10:00:00;Wed;D18;N;361
21-11-2007;10:15:00;Wed;D3;S;218
21-11-2007;10:15:00;Wed;D4;S;346
21-11-2007;10:15:00;Wed;D13;N;255
21-11-2007;10:15:00;Wed;D14;N;238
21-11-2007;10:15:00;Wed;D5;N;314
21-11-2007;10:15:00;Wed;D6;S;303
21-11-2007;10:15:00;Wed;D7;N;316
21-11-2007;10:15:00;Wed;D8;S;300
21-11-2007;10:15:00;Wed;D15;S;255
21-11-2007;10:15:00;Wed;D18;N;371
21-11-2007;10:30:00;Wed;D3;S;223
21-11-2007;10:30:00;Wed;D4;S;370
21-11-2007;10:30:00;Wed;D13;N;260
21-11-2007;10:30:00;Wed;D14;N;232
21-11-2007;10:30:00;Wed;D5;N;296
21-11-2007;10:30:00;Wed;D6;S;375
21-11-2007;10:30:00;Wed;D7;N;318
21-11-2007;10:30:00;Wed;D8;S;372
21-11-2007;10:30:00;Wed;D15;S;289
21-11-2007;10:30:00;Wed;D18;N;372
21-11-2007;10:45:00;Wed;D3;S;221
21-11-2007;10:45:00;Wed;D4;S;330
21-11-2007;10:45:00;Wed;D13;N;277
21-11-2007;10:45:00;Wed;D14;N;234
21-11-2007;10:45:00;Wed;D5;N;333
21-11-2007;10:45:00;Wed;D6;S;366
21-11-2007;10:45:00;Wed;D7;N;327
21-11-2007;10:45:00;Wed;D8;S;378
21-11-2007;10:45:00;Wed;D15;S;330
21-11-2007;10:45:00;Wed;D18;N;361
21-11-2007;11:00:00;Wed;D3;S;193
21-11-2007;11:00:00;Wed;D4;S;332
21-11-2007;11:00:00;Wed;D13;N;274
21-11-2007;11:00:00;Wed;D14;N;249
21-11-2007;11:00:00;Wed;D5;N;350
21-11-2007;11:00:00;Wed;D6;S;323
21-11-2007;11:00:00;Wed;D7;N;364
21-11-2007;11:00:00;Wed;D8;S;321
21-11-2007;11:00:00;Wed;D15;S;277
21-11-2007;11:00:00;Wed;D18;N;419
21-11-2007;11:15:00;Wed;D3;S;160
21-11-2007;11:15:00;Wed;D4;S;273
21-11-2007;11:15:00;Wed;D13;N;212
21-11-2007;11:15:00;Wed;D14;N;219
21-11-2007;11:15:00;Wed;D5;N;297
21-11-2007;11:15:00;Wed;D6;S;282
21-11-2007;11:15:00;Wed;D7;N;328
21-11-2007;11:15:00;Wed;D8;S;300
21-11-2007;11:15:00;Wed;D15;S;269
21-11-2007;11:15:00;Wed;D18;N;360
21-11-2007;11:30:00;Wed;D3;S;195
21-11-2007;11:30:00;Wed;D4;S;326
21-11-2007;11:30:00;Wed;D13;N;252
21-11-2007;11:30:00;Wed;D14;N;239
21-11-2007;11:30:00;Wed;D5;N;278
21-11-2007;11:30:00;Wed;D6;S;311
21-11-2007;11:30:00;Wed;D7;N;283
21-11-2007;11:30:00;Wed;D8;S;308
21-11-2007;11:30:00;Wed;D15;S;264
21-11-2007;11:30:00;Wed;D18;N;338
21-11-2007;11:45:00;Wed;D3;S;219
21-11-2007;11:45:00;Wed;D4;S;385
21-11-2007;11:45:00;Wed;D13;N;292
21-11-2007;11:45:00;Wed;D14;N;276
21-11-2007;11:45:00;Wed;D5;N;320
21-11-2007;11:45:00;Wed;D6;S;337
21-11-2007;11:45:00;Wed;D7;N;327
21-11-2007;11:45:00;Wed;D8;S;347
21-11-2007;11:45:00;Wed;D15;S;308
21-11-2007;11:45:00;Wed;D18;N;369
21-11-2007;12:00:00;Wed;D3;S;209
21-11-2007;12:00:00;Wed;D4;S;343
21-11-2007;12:00:00;Wed;D13;N;317
21-11-2007;12:00:00;Wed;D14;N;300
21-11-2007;12:00:00;Wed;D5;N;398
21-11-2007;12:00:00;Wed;D6;S;347
21-11-2007;12:00:00;Wed;D7;N;413
21-11-2007;12:00:00;Wed;D8;S;347
21-11-2007;12:00:00;Wed;D15;S;312
21-11-2007;12:00:00;Wed;D18;N;436
21-11-2007;12:15:00;Wed;D3;S;185
21-11-2007;12:15:00;Wed;D4;S;335
21-11-2007;12:15:00;Wed;D13;N;307
21-11-2007;12:15:00;Wed;D14;N;275
21-11-2007;12:15:00;Wed;D5;N;367
21-11-2007;12:15:00;Wed;D6;S;314
21-11-2007;12:15:00;Wed;D7;N;373
21-11-2007;12:15:00;Wed;D8;S;324
21-11-2007;12:15:00;Wed;D15;S;295
21-11-2007;12:15:00;Wed;D18;N;412
21-11-2007;12:30:00;Wed;D3;S;255
21-11-2007;12:30:00;Wed;D4;S;407
21-11-2007;12:30:00;Wed;D13;N;312
21-11-2007;12:30:00;Wed;D14;N;286
21-11-2007;12:30:00;Wed;D5;N;360
21-11-2007;12:30:00;Wed;D6;S;346
21-11-2007;12:30:00;Wed;D7;N;361
21-11-2007;12:30:00;Wed;D8;S;365
21-11-2007;12:30:00;Wed;D15;S;313
21-11-2007;12:30:00;Wed;D18;N;423
21-11-2007;12:45:00;Wed;D3;S;258
21-11-2007;12:45:00;Wed;D4;S;430
21-11-2007;12:45:00;Wed;D13;N;322
21-11-2007;12:45:00;Wed;D14;N;319
21-11-2007;12:45:00;Wed;D5;N;410
21-11-2007;12:45:00;Wed;D6;S;432
21-11-2007;12:45:00;Wed;D7;N;429
21-11-2007;12:45:00;Wed;D8;S;456
21-11-2007;12:45:00;Wed;D15;S;445
21-11-2007;12:45:00;Wed;D18;N;448
21-11-2007;13:00:00;Wed;D3;S;243
21-11-2007;13:00:00;Wed;D4;S;376
21-11-2007;13:00:00;Wed;D13;N;301
21-11-2007;13:00:00;Wed;D14;N;250
21-11-2007;13:00:00;Wed;D5;N;366
21-11-2007;13:00:00;Wed;D6;S;362
21-11-2007;13:00:00;Wed;D7;N;383
21-11-2007;13:00:00;Wed;D8;S;377
21-11-2007;13:00:00;Wed;D15;S;339
21-11-2007;13:00:00;Wed;D18;N;396
21-11-2007;13:15:00;Wed;D3;S;193
21-11-2007;13:15:00;Wed;D4;S;331
21-11-2007;13:15:00;Wed;D13;N;266
21-11-2007;13:15:00;Wed;D14;N;246
21-11-2007;13:15:00;Wed;D5;N;372
21-11-2007;13:15:00;Wed;D6;S;353
21-11-2007;13:15:00;Wed;D7;N;376
21-11-2007;13:15:00;Wed;D8;S;379
21-11-2007;13:15:00;Wed;D15;S;308
21-11-2007;13:15:00;Wed;D18;N;446
21-11-2007;13:30:00;Wed;D3;S;206
21-11-2007;13:30:00;Wed;D4;S;368
21-11-2007;13:30:00;Wed;D13;N;313
21-11-2007;13:30:00;Wed;D14;N;261
21-11-2007;13:30:00;Wed;D5;N;316
21-11-2007;13:30:00;Wed;D6;S;328
21-11-2007;13:30:00;Wed;D7;N;330
21-11-2007;13:30:00;Wed;D8;S;363
21-11-2007;13:30:00;Wed;D15;S;326
21-11-2007;13:30:00;Wed;D18;N;376
21-11-2007;13:45:00;Wed;D3;S;219
21-11-2007;13:45:00;Wed;D4;S;339
21-11-2007;13:45:00;Wed;D13;N;309
21-11-2007;13:45:00;Wed;D14;N;272
21-11-2007;13:45:00;Wed;D5;N;341
21-11-2007;13:45:00;Wed;D6;S;333
21-11-2007;13:45:00;Wed;D7;N;363
21-11-2007;13:45:00;Wed;D8;S;352
21-11-2007;13:45:00;Wed;D15;S;317
21-11-2007;13:45:00;Wed;D18;N;392
21-11-2007;14:00:00;Wed;D3;S;212
21-11-2007;14:00:00;Wed;D4;S;387
21-11-2007;14:00:00;Wed;D13;N;293
21-11-2007;14:00:00;Wed;D14;N;278
21-11-2007;14:00:00;Wed;D5;N;401
21-11-2007;14:00:00;Wed;D6;S;402
21-11-2007;14:00:00;Wed;D7;N;411
21-11-2007;14:00:00;Wed;D8;S;422
21-11-2007;14:00:00;Wed;D15;S;375
21-11-2007;14:00:00;Wed;D18;N;452
21-11-2007;14:15:00;Wed;D3;S;232
21-11-2007;14:15:00;Wed;D4;S;474
21-11-2007;14:15:00;Wed;D13;N;348
21-11-2007;14:15:00;Wed;D14;N;309
21-11-2007;14:15:00;Wed;D5;N;368
21-11-2007;14:15:00;Wed;D6;S;399
21-11-2007;14:15:00;Wed;D7;N;381
21-11-2007;14:15:00;Wed;D8;S;418
21-11-2007;14:15:00;Wed;D15;S;361
21-11-2007;14:15:00;Wed;D18;N;429
21-11-2007;14:30:00;Wed;D3;S;285
21-11-2007;14:30:00;Wed;D4;S;552
21-11-2007;14:30:00;Wed;D13;N;427
21-11-2007;14:30:00;Wed;D14;N;374
21-11-2007;14:30:00;Wed;D5;N;429
21-11-2007;14:30:00;Wed;D6;S;480
21-11-2007;14:30:00;Wed;D7;N;440
21-11-2007;14:30:00;Wed;D8;S;484
21-11-2007;14:30:00;Wed;D15;S;444
21-11-2007;14:30:00;Wed;D18;N;507
21-11-2007;14:45:00;Wed;D3;S;231
21-11-2007;14:45:00;Wed;D4;S;466
21-11-2007;14:45:00;Wed;D13;N;345
21-11-2007;14:45:00;Wed;D14;N;307
21-11-2007;14:45:00;Wed;D5;N;397
21-11-2007;14:45:00;Wed;D6;S;439
21-11-2007;14:45:00;Wed;D7;N;407
21-11-2007;14:45:00;Wed;D8;S;467
21-11-2007;14:45:00;Wed;D15;S;436
21-11-2007;14:45:00;Wed;D18;N;481
21-11-2007;15:00:00;Wed;D3;S;282
21-11-2007;15:00:00;Wed;D4;S;550
21-11-2007;15:00:00;Wed;D13;N;405
21-11-2007;15:00:00;Wed;D14;N;358
21-11-2007;15:00:00;Wed;D5;N;499
21-11-2007;15:00:00;Wed;D6;S;543
21-11-2007;15:00:00;Wed;D7;N;501
21-11-2007;15:00:00;Wed;D8;S;553
21-11-2007;15:00:00;Wed;D15;S;548
21-11-2007;15:00:00;Wed;D18;N;580
21-11-2007;15:15:00;Wed;D3;S;270
21-11-2007;15:15:00;Wed;D4;S;587
21-11-2007;15:15:00;Wed;D13;N;489
21-11-2007;15:15:00;Wed;D14;N;395
21-11-2007;15:15:00;Wed;D5;N;535
21-11-2007;15:15:00;Wed;D6;S;532
21-11-2007;15:15:00;Wed;D7;N;545
21-11-2007;15:15:00;Wed;D8;S;581
21-11-2007;15:15:00;Wed;D15;S;519
21-11-2007;15:15:00;Wed;D18;N;621
21-11-2007;15:30:00;Wed;D3;S;264
21-11-2007;15:30:00;Wed;D4;S;528
21-11-2007;15:30:00;Wed;D13;N;473
21-11-2007;15:30:00;Wed;D14;N;394
21-11-2007;15:30:00;Wed;D5;N;504
21-11-2007;15:30:00;Wed;D6;S;507
21-11-2007;15:30:00;Wed;D7;N;508
21-11-2007;15:30:00;Wed;D8;S;539
21-11-2007;15:30:00;Wed;D15;S;487
21-11-2007;15:30:00;Wed;D18;N;611
21-11-2007;15:45:00;Wed;D3;S;251
21-11-2007;15:45:00;Wed;D4;S;482
21-11-2007;15:45:00;Wed;D13;N;410
21-11-2007;15:45:00;Wed;D14;N;335
21-11-2007;15:45:00;Wed;D5;N;498
21-11-2007;15:45:00;Wed;D6;S;481
21-11-2007;15:45:00;Wed;D7;N;495
21-11-2007;15:45:00;Wed;D8;S;503
21-11-2007;15:45:00;Wed;D15;S;478
21-11-2007;15:45:00;Wed;D18;N;587
21-11-2007;16:00:00;Wed;D3;S;234
21-11-2007;16:00:00;Wed;D4;S;479
21-11-2007;16:00:00;Wed;D13;N;426
21-11-2007;16:00:00;Wed;D14;N;360
21-11-2007;16:00:00;Wed;D5;N;468
21-11-2007;16:00:00;Wed;D6;S;478
21-11-2007;16:00:00;Wed;D7;N;475
21-11-2007;16:00:00;Wed;D8;S;510
21-11-2007;16:00:00;Wed;D15;S;481
21-11-2007;16:00:00;Wed;D18;N;586
21-11-2007;16:15:00;Wed;D3;S;248
21-11-2007;16:15:00;Wed;D4;S;483
21-11-2007;16:15:00;Wed;D13;N;513
21-11-2007;16:15:00;Wed;D14;N;423
21-11-2007;16:15:00;Wed;D5;N;551
21-11-2007;16:15:00;Wed;D6;S;507
21-11-2007;16:15:00;Wed;D7;N;590
21-11-2007;16:15:00;Wed;D8;S;536
21-11-2007;16:15:00;Wed;D15;S;529
21-11-2007;16:15:00;Wed;D18;N;634
21-11-2007;16:30:00;Wed;D3;S;229
21-11-2007;16:30:00;Wed;D4;S;457
21-11-2007;16:30:00;Wed;D13;N;478
21-11-2007;16:30:00;Wed;D14;N;399
21-11-2007;16:30:00;Wed;D5;N;556
21-11-2007;16:30:00;Wed;D6;S;436
21-11-2007;16:30:00;Wed;D7;N;533
21-11-2007;16:30:00;Wed;D8;S;454
21-11-2007;16:30:00;Wed;D15;S;435
21-11-2007;16:30:00;Wed;D18;N;598
21-11-2007;16:45:00;Wed;D3;S;238
21-11-2007;16:45:00;Wed;D4;S;447
21-11-2007;16:45:00;Wed;D13;N;413
21-11-2007;16:45:00;Wed;D14;N;367
21-11-2007;16:45:00;Wed;D5;N;543
21-11-2007;16:45:00;Wed;D6;S;418
21-11-2007;16:45:00;Wed;D7;N;541
21-11-2007;16:45:00;Wed;D8;S;448
21-11-2007;16:45:00;Wed;D15;S;410
21-11-2007;16:45:00;Wed;D18;N;586
21-11-2007;17:00:00;Wed;D3;S;194
21-11-2007;17:00:00;Wed;D4;S;373
21-11-2007;17:00:00;Wed;D13;N;385
21-11-2007;17:00:00;Wed;D14;N;350
21-11-2007;17:00:00;Wed;D5;N;501
21-11-2007;17:00:00;Wed;D6;S;362
21-11-2007;17:00:00;Wed;D7;N;531
21-11-2007;17:00:00;Wed;D8;S;377
21-11-2007;17:00:00;Wed;D15;S;354
21-11-2007;17:00:00;Wed;D18;N;543
21-11-2007;17:15:00;Wed;D3;S;165
21-11-2007;17:15:00;Wed;D4;S;331
21-11-2007;17:15:00;Wed;D13;N;343
21-11-2007;17:15:00;Wed;D14;N;296
21-11-2007;17:15:00;Wed;D5;N;476
21-11-2007;17:15:00;Wed;D6;S;325
21-11-2007;17:15:00;Wed;D7;N;462
21-11-2007;17:15:00;Wed;D8;S;363
21-11-2007;17:15:00;Wed;D15;S;313
21-11-2007;17:15:00;Wed;D18;N;531
21-11-2007;17:30:00;Wed;D3;S;173
21-11-2007;17:30:00;Wed;D4;S;321
21-11-2007;17:30:00;Wed;D13;N;343
21-11-2007;17:30:00;Wed;D14;N;289
21-11-2007;17:30:00;Wed;D5;N;438
21-11-2007;17:30:00;Wed;D6;S;330
21-11-2007;17:30:00;Wed;D7;N;464
21-11-2007;17:30:00;Wed;D8;S;329
21-11-2007;17:30:00;Wed;D15;S;296
21-11-2007;17:30:00;Wed;D18;N;470
21-11-2007;17:45:00;Wed;D3;S;150
21-11-2007;17:45:00;Wed;D4;S;282
21-11-2007;17:45:00;Wed;D13;N;288
21-11-2007;17:45:00;Wed;D14;N;236
21-11-2007;17:45:00;Wed;D5;N;403
21-11-2007;17:45:00;Wed;D6;S;292
21-11-2007;17:45:00;Wed;D7;N;440
21-11-2007;17:45:00;Wed;D8;S;311
21-11-2007;17:45:00;Wed;D15;S;279
21-11-2007;17:45:00;Wed;D18;N;433
21-11-2007;18:00:00;Wed;D3;S;130
21-11-2007;18:00:00;Wed;D4;S;222
21-11-2007;18:00:00;Wed;D13;N;248
21-11-2007;18:00:00;Wed;D14;N;205
21-11-2007;18:00:00;Wed;D5;N;286
21-11-2007;18:00:00;Wed;D6;S;219
21-11-2007;18:00:00;Wed;D7;N;290
